STARTTID;SLUTTID;PRISOMRÅDE;FORBRUKSGRUPPE;VOLUM_KWH;ANTALL_MÅLEPUNKT
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO5;Hytter og fritidseiendommer;23796,205;48408
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO5;Husholdning;419655,515;260409
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO5;Primær Industri;13299,430;1954
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO5;Sekundær Industri;1074517,443;5021
2026-09-15T21:00:00+02:00;2026-09-15T22:00:00+02:00;NO5;Tertiære Tjenester;240116,820;27953
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO1;Hytter og fritidseiendommer;45253,477;110805
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO1;Husholdning;1539376,843;1122246
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO1;Primær Industri;33333,036;7482
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO1;Sekundær Industri;550504,544;15114
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO1;Tertiære Tjenester;922904,333;96218
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO2;Hytter og fritidseiendommer;38435,867;106609
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO2;Husholdning;930240,251;634389
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO2;Primær Industri;62925,646;5761
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO2;Sekundær Industri;2106026,843;12585
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO2;Tertiære Tjenester;529488,470;70967
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO3;Hytter og fritidseiendommer;26927,515;62801
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO3;Husholdning;644453,518;412174
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO3;Primær Industri;89197,333;10286
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO3;Sekundær Industri;1746369,832;9245
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO3;Tertiære Tjenester;414779,990;52398
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO4;Hytter og fritidseiendommer;26223,335;44166
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO4;Husholdning;430955,441;245814
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO4;Primær Industri;66069,233;3977
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO4;Sekundær Industri;1212167,494;6125
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO4;Tertiære Tjenester;333248,040;40300
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO5;Hytter og fritidseiendommer;23687,570;48408
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO5;Husholdning;406046,431;260409
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO5;Primær Industri;13436,250;1954
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO5;Sekundær Industri;1069427,073;5021
2026-09-15T22:00:00+02:00;2026-09-15T23:00:00+02:00;NO5;Tertiære Tjenester;221149,748;27953
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO1;Hytter og fritidseiendommer;43992,372;110805
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO1;Husholdning;1370038,395;1122246
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO1;Primær Industri;30421,294;7482
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO1;Sekundær Industri;534624,796;15114
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO1;Tertiære Tjenester;859086,086;96218
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO2;Hytter og fritidseiendommer;37524,113;106609
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO2;Husholdning;838813,582;634389
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO2;Primær Industri;59109,082;5761
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO2;Sekundær Industri;2086777,825;12585
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO2;Tertiære Tjenester;491700,759;70967
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO3;Hytter og fritidseiendommer;26109,456;62801
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO3;Husholdning;589010,543;412174
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO3;Primær Industri;84514,655;10286
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO3;Sekundær Industri;1730008,288;9245
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO3;Tertiære Tjenester;389529,932;52398
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO4;Hytter og fritidseiendommer;25548,298;44166
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO4;Husholdning;399739,668;245814
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO4;Primær Industri;64603,895;3977
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO4;Sekundær Industri;1190232,160;6125
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO4;Tertiære Tjenester;317273,424;40300
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO5;Hytter og fritidseiendommer;23055,328;48408
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO5;Husholdning;365981,354;260409
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO5;Primær Industri;12885,278;1954
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO5;Sekundær Industri;1064540,779;5021
2026-09-15T23:00:00+02:00;2026-09-16T00:00:00+02:00;NO5;Tertiære Tjenester;206738,322;27953
